"country","gamma"
"Austria","25.089342428914"
"Belgium","23.5430719786898"
"Czechia","1.55113077454688"
"France","0.0334176669807236"
"Germany","0.410976696949048"
"Hungary","1.34107219400094"
"Italy","1.7456225784538"
"Luxembourg","74.3334636239727"
"Netherlands","47.9313006773204"
"Poland","1.67636117204771"
"Slovakia","1.16932534945949"
"Spain","5.16084921984205"
