"country","gamma"
"Austria","30.6347949053693"
"Belgium","15.8081115535367"
"Czechia","1.32236807651179"
"France","0.0270425867215649"
"Germany","0.410976696949048"
"Hungary","1.18466605059283"
"Italy","1.76066994509603"
"Luxembourg","99.1708925532884"
"Netherlands","46.8945281081341"
"Poland","2.51454175807157"
"Slovakia","1.75398802418923"
"Spain","5.16084921984205"
